ID,tweet,fecha,usuario,dispositivo
1296676201986105344,Un día oscuro: casi 60 mil muertos por #COVID19 en #México; en #Colima: 141 nuevos infectados y 13 muertos... y los videos que zarandean la bandera de #AMLO.,2020-08-21 05:11:12,soyyanez,Twitter for iPad
1296676188388093952,"Pensé que graznaba, pero ese ganso hacía pío, mientras llevaba billetes a tu campaña @lopezobrador_ #amlo #PioLopezObrador cómo era eso de: “el pueblo se cansa 
de tanta Pío tranza”",2020-08-21 05:11:09,rubenanguiano,Twitter for iPhone
1296676137146503168,"El  pueblo se cansa, de #TantaPincheTransa; dijo está mañana #amlo en su #mañanera. Este viernes, dará trato #banal al vídeo; recordara algo de #porfirioDiaz, un pasaje de #Juárez o algún fragmento #biblico que ilustre el perdón a la #ovejaNegra https://t.co/17j9Buiw2O",2020-08-21 05:10:56,julomi444,Twitter for Android
1296676119278755841,"Trabajo en una institución gubernamental ""Autónoma"" Cuando #AMLO nos retiró gastos médicos mayores y otras disque prestaciones, todos gritaron con un noooo! Yo propuse ""Pidamos que eso que nos quitan mejor se los den a todos los trabajadores"" (abro hilo)",2020-08-21 05:10:52,FlorDeLiz1977,Twitter for Android
1296676054325694464,Esto se va a poner bueno... ya quiero ver el capítulo de esta serie de la vida real titulada: la política mexicana en la era de AMLO. #AmloCorruptoMafioso #AMLO #AmloCorrupto https://t.co/dhl5rdwbeJ,2020-08-21 05:10:37,MujeresLiberMX,Twitter for iPhone
1296676050114695168,@RodrigoRojasRo @JoseAMeadeK Jajajaja... Ya también salió un vídeo del hermano de #AMLO recibiendo dinero para la campaña del 2018 y su partido #Marrana digo... #Morena así que muy santito que digamos no es el Macuspano... 🤷🏾‍♂️,2020-08-21 05:10:36,ADISBAGO78,Twitter for Android
1296675985581056000,"Con ese video de su hermano #PIOLOPEZOBRADOR recibiendo dinero para la campaña, siento que le dieron un periodicazo a #AMLO en el hocico!",2020-08-21 05:10:20,enriquechanp,Twitter for iPhone
1296675909106315264,"Ahora resulta q recolectaba dinero, pero vemos q en el video dice que iba retrasado y q aun debia $300,000. De cuando aca te retrasas y debes cuando recaudas fondos? Te retrasas y debes cuando te comprometes a pagar por sobornos o acuerdos ilicitos. #AMLO #AmloCorruptoMafioso https://t.co/2GobguTYbW",2020-08-21 05:10:02,IvonneLdK1,Twitter Web App
1296675740893745152,"AMIGOS CERRAMOS EN EL VÍDEO DE @Edd_Campe EN CAMPECHEANDO NOTICIAS. AHORA MISMO! CAPTAN AL HERMANO DEL #PresidenteDeMexico #AMLO RECIBIENDO EL DINERO. ESTO ACABAN DE OCURRIR! ESO ES TODO.

https://t.co/QWGY4epNUQ",2020-08-21 05:09:22,JOSEEDU40511091,Twitter for Android
1296675672308371457,"Vi  los videos  donde embarran al

hermano de nuestro presidente

y pense......  al presidente  de seguro  lo 
quisieron  ""presionar""  con esto
para  que   no se dieran a conocer  los #videoscorruptosLOZOYA,

y.....de seguro  #AMLO   los mando  a  chingar  SU MADRE  jajjjajajja",2020-08-21 05:09:06,sofia24859876,Twitter Web App
1296675381873987585,"Y no importa que el hermano de @lopezobrador_  esté involucrado en sobornos, nuestro presidente sabe hacer las cosas bien 🇲🇽
#proamlo #AMLO",2020-08-21 05:07:56,JessPacas1,Twitter for Android
1296675224432197632,"Con lo publicado por @CarlosLoret en @latinus_us es el claro ejemplo de que #AMLO les lleva ganada la partida, y por mucho.

¡La cagaron!",2020-08-21 05:07:19,SimonJCCor,Twitter Web App
1296675144224710656,"Como no es de importancia, y la realidad le salpica la cara a #AMLO, piensan que @vampipe y otras cuentas echaron andar los bots. Para posicionar #PIOLOPEZOBRADOR. Les es difícil interpretar las gráficas. 😵💭 ¿Serán asesores de #AMLO? https://t.co/0BdeW3U3CD",2020-08-21 05:07:00,BarqueraVolpi,Fenix 2
1296675104236032002,"Los pollitos dicen pío,  los gansos no.

#nipio
#amlo
#AmloVeteYa",2020-08-21 05:06:50,oliet_,Twitter for Android
1296675078608805888,"Descansa #AMLO, te ves cansado... y emputadísimo por el vídeo de tu  #HermanoIncómodo 
#NiPío https://t.co/ppevV78kxD",2020-08-21 05:06:44,Mrbigbear81,Twitter for Android
1296674893187231744,"Difunden #Video de Hermano de #AMLO Recibiendo Dinero de #davidleon 
#PIOLOPEZOBRADOR 
 https://t.co/pYW7kkzn3x",2020-08-21 05:06:00,DiarioMoneda,Twitter Web App
1296674879958323200,"@lopezobrador_ Tu piensas que somos #Pendejos  #LosMexicanos que pensamos que TU NO ERES PARTE DE ESAS PUTAS TRANSAS #PincheViejoMiado #amlo un lastre y #UnPeligroParaMéxico YA OLVIDARON QUE DIJO, AL DIABLO CON LAS INSTITUCIONES. Es una #mierda en Campaña
https://t.co/SUhFP8ePgv",2020-08-21 05:05:57,ATotalitario,Twitter Web App
1296674825901993984,Vi el noticiero de @CiroGomezL y ahora la repetición del de @DeniseMaerker y no dijeron nada sobre el video de #PioLopezObrador ¿que habrá pasado? ¿#Amlo  reclamara mañana en la mañanera que se le dio poca difusión al video en los medios?,2020-08-21 05:05:44,adriangtzavila,Twitter for Android
1296674801990479874,"Que escándalo debe ser que la familia #LopezObrador tenga tanta semejanza con la #SalinasDeGortari. Al parecer, Raúl y Pío comparten el mismo justo del #dinero.

#AMLO #videoescandalo #Corrupcion #Morena #PIOLOPEZOBRADOR",2020-08-21 05:05:38,UlisesSOGA,Twitter for Android
1296674795627712512,"@tumbaburross Sabes que #AMLO es inteligente, y siempre termina por dejarselas caireles, pero temprano nos leemos para ver cómo quedas con idiota por milésima vez. 😂",2020-08-21 05:05:36,adegomez51,Twitter for Android
1296674532443533313,"Y claro!!! #AMLO NO sabe nada!

Y claro! Los invidentes que si tampoco ven nada, rayan en idiotas!

Loret revela videos de hermano de AMLO recibiendo paquetes con dinero https://t.co/rJHeXluS3r vía @El_Universal_Mx",2020-08-21 05:04:34,FajardoTweeter,Twitter for Android
1296674532191883264,"AMIGOS SI USTED NO VIERON EN LA TRANSMISIÓN QUE SE EMITIÓ EL VÍDEO DE @NachoRgz EL CHAPUCERO. CONTRAATACAN ENRIQUE PEÑA NIETO! FILTRAN VIDEOS DE HERMANO DEL #PresidenteDeMexico #AMLO RECIBIENDO EL DINERO. AUNQUE EL VÍDEO ES VIEJISIMO! ESO ES TODO.

https://t.co/mSlKQBdGz6",2020-08-21 05:04:34,JOSEEDU40511091,Twitter for Android
1296674488247934981,"VIERNES 21-AGO-2020

Todos los que apoyen al PRESIDENTE deben tener al menos 3️⃣0️⃣0️⃣0️⃣ seguidores

Empieza SIGUIENDO y que los demás te sigan SOLO #AMLOVERS
#RedAMLO
#AMLO
#4T

FAV♥️ RT🔁 y COMENTA

#NiPerdónNiOlvido
#CárcelAExPresidentesCoruptos
https://t.co/PtPXrNrS2r",2020-08-21 05:04:23,isaaklpz,Twitter Web App
1296674269053816832,Y ahora un trailer de la mañanera de este viernes.... #AMLO https://t.co/pslUhIzOXK,2020-08-21 05:03:31,Prometheusinlov,Twitter for Android
1296674220534042624,"Gracias a #LordMontajes, la #RedAMLOvers y #AMLO apodarán a Pío López Obrador como #PíoPillínCorruptín",2020-08-21 05:03:19,benchofro,Twitter for Android
1296673886575005697,"Denuncia de #Lozoya Contra Exfuncionarios es Auténtica: #AMLO
 https://t.co/e81Gbj48Ub",2020-08-21 05:02:00,DiarioMoneda,Twitter Web App
1296673672271400966,O sea! No hubieras grabado... así seguirían creyendo que el mesías @lopezobrador_ no es peor que los demás #amlo #mentiroso @corrupto #ratero #vil decepcionaste a tus #Amlovers que cuestionan porque grabó! Les faltan 🥚🥚 para admitir la verdad #Guerreros2020 https://t.co/rs0BnhFKCZ,2020-08-21 05:01:09,Tere_Brennan,Twitter for iPad
1296673539119108098,"@MennyValdz @JoeRooms1 @ElMaderense12 @ElMameMX @DemisAlanMx @Juliosucks3 @cancerbero56 @MISTER_OPTIMUS @alejandrop54 @adanmartinezt @papapirupo @juanchitotopo @ElMayeloLelo @ElMeroFondoMX @albertordzrom @BallinaLajme @PAPARAZZI35 @GildoGarzaMx @Enrique12633773 @Consuelolvare11 @RNS236 @MarkBull_7 @Magazzo1 @mariocancino01 @RCampuzano @El_Compa_Marco @jeyc1987 @ElRancheroLoco @estebanmu101 @tonypresss @dect1608 @Chairo03A @AnibalMSilvaMx @OscarVaj47 @joe77184702 @JavierMotaV @eljuligan1 @2OSITOO @Lala2466662244 @Dulcesoledadd @delmar_zapata @CdVictoriaTamps @lumendoz @ColumnaORBE @MarOliMx @CarlosLoret @Pajaropolitico @MennyValdz ese video del hermano de #Amlo es de 2016 y no tiene nada de impacto entre los mexicanos, Lo q quieren los #neoliberales es bajarle la popularidad a @lopezobrador_ pero es buen tema para la #Mañanera q tendrá en #Tamaulipas en una semana #CdVictoria ccp @ElMameMX",2020-08-21 05:00:37,chazarordz,Twitter for Android
1296673192988356608,@plumadisidente @CarlosLoret @lopezobrador_ Tampoco habrá que quitarlo del  asunto del dinero que recibió Pío López Obrador hermano de #Amlo,2020-08-21 04:59:14,ears_politicon,Twitter for Android
1296673038298161153,"@elemloe Ni te creas, el tal güelito #AMLO  llegó a saquear las arcas del dinero público y privado. Verdad #Bejaranazo https://t.co/4hp4mAFPxG",2020-08-21 04:58:38,claudiahlc79,Twitter for Android
1296673016735248386,ya me voy a dormir. Ahora sí me interesa lo que tiene que decir #AMLO sobre la difusión de videos que evidencian corrupción.... jajajaja,2020-08-21 04:58:32,VQuiubole,Twitter for Android
1296672912657784832,"AMIGOS VEAN EN EL VÍDEO DE @mau_rodriguez77 CHAPUCERO TODAY EN SU CANAL. ACABA DE OCURRIR! EL #PresidenteDeMexico #AMLO RECIBIO BUENA NOTICIA DEL TITULAR DE LA @FGRMexico #AlejandroGertz, FRENAN DE AMPAROS QUE PROTEGIA A CARLOS SALINAS ESO ES TODO.

https://t.co/54PE59GM4V",2020-08-21 04:58:08,JOSEEDU40511091,Twitter for Android
1296672575054127105,@A_ausdenRuthen Uno más de los montajes de #AMLO #LordMontajes #PIOLOPEZOBRADOR,2020-08-21 04:56:47,YoRecuerdo_,Twitter for Android
1296672564530630656,"@Pvazque85802030 @fcdesdemexico Que alguien vote por #amlo es comprensible con tanto hartazgo, para defenderlo a capa y espada hace falta dinero o ser bien pendejo... a cuál perteneces???",2020-08-21 04:56:45,Moises_Thamer,Twitter for iPhone
1296672273168965632,"Con que maroma defenderán los seguidores de #AMLO los videos de su hermano? 
Es una prueba más de que este gobierno esta basado en mentiras y corrupción y eso que nuestro presidente prometió acabar con ello, sin duda no se  debe escupir para arriba.
#PioLopezObrador",2020-08-21 04:55:35,joseawongh,Twitter for Android
1296671949297537026,"#AMLO aprendió muy bien lo escandaloso del periodo salinista: hoy lo emula, incluido hermano incómodo ( Pío López Obrador). Pero olvidó emular sus prácticas de progreso. 

Una versión muy rancia y disfrazada del neoliberalismo. Lo que choca, te checa. Dirían por ahí.",2020-08-21 04:54:18,echeverria_mx,Twitter for Android
1296671757336797184,"@Arthuriusx_O @4madeu5 @AbulonEl Lozoya está en su casa y armó ya una fiesta con amigos y familiares. Qué absurdo!!! Si #Lozoya entra a prisión, dejo de hablar un año mal de #AMLO",2020-08-21 04:53:32,VQuiubole,Twitter for Android
1296671743797612545,"#davidleon #amlo #morena #lozoya #loret 
Que delicado https://t.co/NFR4qRCMWG",2020-08-21 04:53:29,julomi444,Twitter for Android
1296671523223281664,También hoy se va a desvelar #AMLO!!! https://t.co/Os3jMo7L3t,2020-08-21 04:52:36,Rparra13,Twitter for Android
1296671407548628997,"Jajajajajaja como si lo importante fuera saber quién financia a @latinus_us y no el que cada semana se exhiba la corrupción rampante de #AMLO y ahora hasta de su familia, ÉSO ES LO IMPORTANTE #Impunidad #LopezNoDiraNiPio #mecansoganso #seacabolacorrupcion #4T https://t.co/thZSz4Hy2D",2020-08-21 04:52:09,Carlos_R_S,Twitter for Android
1296671177398657024,"Ojalá que @lopezobrador_  también haga una exposición con power point y toda la cosa para mañana y nos invite a ver los videos de su hermano para ver las cosas que pasan en #Mexico
#AMLO #LordMontajes",2020-08-21 04:51:14,ramonozvaldo,Twitter for Android
1296670776456876032,"#OAXACA 
#LOPEZOBRADOR debe abordar en su mañanera el vídeo de #davidleon, quién da dinero al hermano de #amlo; si es tan vertical y honesto como se asume. En el vídeo dice ""foto a la #PutaBiblia""; será la misma de dónde AMLO diario se purifica?

#loret #ladytacos #lozoya #pio https://t.co/xoKMXawQ45",2020-08-21 04:49:38,julomi444,Twitter for Android
1296670379319218176,"#AMLO @lopezobrador_  Presidente, aquí está el video de descarada corrupción que prometió en sus compradas mañaneras adoctrinantes. ¿Qué dice al respecto?
Explique también la presencia en su gobierno de corruptos (Bartlett, Zoé y Eréndira entre otros) 
EXIGIMOS RESPUESTAS https://t.co/rscYEJ3xAS",2020-08-21 04:48:04,mdlangierd,Twitter for iPhone
1296670159675981825,"@sabinaberman @lopezobrador_ Desde hace años es bien sabido que,  el presidente no se lleva con su hermano Pío . Seguro que   #AMLO  dirá  
 que el  que la hace la paga .",2020-08-21 04:47:11,Monica_INT,Twitter Web App
1296670145226702850,"No le deseo ningún mal a #AMLO pero le hago una atenta sugerencia para el epitafio de su sepulcro: ""Puedes engañar a algunos todo el tiempo. Pero no puedes engañar a todo el mundo todo el tiempo.” Abraham Lincoln. #LopezNoDiraNiPio #4T #seacabolacorrupcion #mecansoganso",2020-08-21 04:47:08,Carlos_R_S,Twitter for Android
1296669896571604997,Tanto quiere acabar con la corrupción que va acabar con el mismo.#AMLO,2020-08-21 04:46:08,emmanuelczn,Twitter for iPhone
1296669836236423169,"#DineroSucio,#Campaña2018,#PíoLópezObrador,#AMLO
Revela Loret video de supuesto dinero sucio para campaña de AMLO 
https://t.co/pDNC8NqwER | Noticias del Sur de Sonora
https://t.co/Tx4UIbnU1Q https://t.co/B22FfE6ba1",2020-08-21 04:45:54,DiariodeNavojoa,El Diario de Navojoa
1296669428780802050,El #AndyFletcher de hoy parece #AMLO hipster. 😆 https://t.co/hu5PVp7URL,2020-08-21 04:44:17,villelovesspeak,Twitter for Android
1296669381284462593,El #Pejejo de @Lopez obrador no dice #NiPio y los Chairos #NiPioDicen solo el otro #Pejejo de @jenarovillamil quiere defender a #Amlo #RataVieja les cuesta admitir que su mesías es un #Corrupto de lo peor? #PIOLOPEZOBRADOR #cdmx #Veracruz @Javier_Duarte https://t.co/j8HQwWlR4X,2020-08-21 04:44:06,Gas_88_,Twitter for iPad
1296669185318309888,"@nenadelafuente @A_I_M_E @HuachiCoeruleus El que ha de estar muy entretenido es #AMLO, preparando su circo de mañana...mientras su hermano cena Uber Eats https://t.co/Ko1z58ewSE",2020-08-21 04:43:19,Carlos_R_S,Twitter for Android
1296669028489068545,Aparece video de hermano de #AMLO recibiendo dinero https://t.co/KkEJMzpRJB,2020-08-21 04:42:41,LaTalacha,WordPress.com
1296668645926604809,"Para aquellos chairos que creían en un gobierno inmaculado, ahí tienen a su Pío, pillín, canallín.  🤣#AmloCorruptoMafioso #AMLO #PIOLOPEZOBRADOR #PioLopez #ChocoFlan #piogate https://t.co/uQwedGWSRD",2020-08-21 04:41:10,arturoPAV,Twitter for iPhone
1296668555413540866,"Ahora sabemos que había en sus Bolsitas de Papel!!!!

Quería su COCOL! #AMLO

#AmloCorruptoMafioso https://t.co/CeKzRa1pHO",2020-08-21 04:40:49,ViveYaHoy,Twitter for Android
1296668362563518471,"🚨 #ULTIMAHORA 🚨
Revelan vídeo de 5 años atrás, donde se vé al hermano del actual presidente de #mexico, recibiendo dinero para la campaña política a mano de David León.
#AMLO #Corrupcion #politics #Politica https://t.co/bWm7w1l7Yb",2020-08-21 04:40:03,APLA72450951,Twitter for Android
1296668174516137984,"Ahora sí que hay preguntar a los fachos:

¿El vídeo de Pío López Obrador y David León NO ES UNA CORTINA DE HUMO para tapar la CORTINA DE HUMO que dicen que es el caso de los #LozoyaFilms?🤷‍♂️

#PanistasCorruptos 
#PanchoDomínguez 
#ConferenciaPresidente 
#PrianistasCorruptos
#AMLO",2020-08-21 04:39:18,RumartzG,Twitter for Android
1296667986359713793,"Como confiar en @CarlosLoret #LordMontajes
Si es obvio que #AMLO le pego y duro en el bolsillo.

Consultoría donde es socia esposa de Loret recibió 428 mdp de gobierno de @EPN

https://t.co/MJ5VeuCYu3",2020-08-21 04:38:33,MauricioHG33,Twitter for Android
1296667964289232896,"A la oposición moralmente derrotada les digo, que el poder político lo tiene hoy. #AMLO",2020-08-21 04:38:28,RemeeLea,Twitter for Android
1296667842994151424,"Seguro va a decir #AMLO que no recibió maletas con dinero sino sólo bolsitas con fajos de dinero. #AMLOesUnPeligroParaMexico #AmloALaCarcel #AmloVeteYa #AMLOTraidorMx #LOPEZGenocida #lopeztraidor #lopezDestructor 
#lopezFALSO #PIOLOPEZOBRADOR https://t.co/M4FBANeWQG",2020-08-21 04:37:59,IvonneLdK1,Twitter for Android
1296667829278834693,"AMIGOS VEAN EN EL VÍDEO DE @mau_rodriguez77 CHAPUCERO TODAY. JUSTO AHORA! GRABAN AL HERMANO DEL #PresidenteDeMexico #AMLO RECIBIENDO LANA, TAMBIÉN HAY FUNCIONARIO EMBARRADO ESO ES TODO.

https://t.co/hlD7wpNYsJ",2020-08-21 04:37:56,JOSEEDU40511091,Twitter for Android
1296667538907189248,"Se da a conocer otro videoescandalo, ahora los involucrados son el hermano de #AMLO  y David León.

#PaoBarquetEn1Minuto #RealidadSinFiltro https://t.co/KgahxQnZ39",2020-08-21 04:36:46,paobarquet,Twitter Web App
1296667464651202562,"@EPN_GobFederal @EPN_GobFederal ni en mil años recibirían así al  viejo chocho  #CacasObrador en el extranjero, su problema ya lo dijo @RicardoAnayaC no es que no comprenda el inglés, el problema de   #AMLO es que no comprende el mundo actual #pusilanime  #AmloCorruptoMafioso  #CobardeMatoncito",2020-08-21 04:36:29,5XxkoGszfA3KnFe,Twitter for Android
1296667413111603200,"@DavidLeonRomero @GobiernoMX @SSalud_mx El Presidente @lopezobrador_ lo ha dicho. AL MARGEN DE LA LEY NADA, POR ENCIMA DE LA LEY NADA NADIE. La @SFP_mx tendrá que investigar. Es una gran prueba para la #4T Maxima transparencia. #AMLO saldrá más fuerte. @_VicenteSerrano @SinlineaMx @Rafaherrera1983",2020-08-21 04:36:16,Rick4t,Twitter for Android
1296667383650803713,"#AMLO ES EL PRI

AMLO DECIDIÓ MANTENER EL PLAN  NEOLIBERAL GLOBALIZADO EMPRENDIDO POR EL PRI HACE MÁS DE 20 AÑOS... MISMO PROYECTO🐺, DISTINTA DISFRAZ 🐑 

Policías esposan a niño autista en escuela primaria - Imperivm https://t.co/kbMj2RZz9s https://t.co/fYrtRaScOm",2020-08-21 04:36:09,read_Imperivm,Buffer
1296667077093347328,"#EntrevistABC 🎙️

Prácticamente el 50 % de los que llegan a hospitales públicos (#COVID_19) terminan muertos: Diego Fernández de Cevallos

Además platicó de #Lozoya, #AMLO y #Odebrecht 

Escucha la entrevista de @LADELAVEGA en #FrenteAFrente aquí ⬇️

https://t.co/lJBMyLHLJF",2020-08-21 04:34:56,ABC760AM,Twitter Web App
1296666752940744705,"El Hermano del presidente #AMLO, Pio López Obrador, es grabado recibiendo dinero para la campaña presidencial del 2018. Quién entrega el dinero es el nuevo encargado de la distribución de medicamentos, @DavidLeonRomero. No se pierda el video mañana en la mañanera @MariaCabadas https://t.co/QL8s1NSopr",2020-08-21 04:33:39,MLS_censura,Twitter for iPhone
1296665698459099136,"El Presidente @lopezobrador_ lo ha dicho. AL MARGEN DE LA LEY NADA, POR ENCIMA DE LA LEY NADA NADIE. La @SFP_mx tendrá que investigar. Es una gran prueba para la #4T Maxima transparencia. #AMLO saldrá más fuerte. @_VicenteSerrano @SinlineaMx @Rafaherrera1983 https://t.co/d66YfCuKVl",2020-08-21 04:29:28,Rick4t,Twitter for Android
1296665698249433091,"#VídeosEnAcción: #AMLO duro 18 años en campaña recorriendo el país; gasolina ,templete, música, avión, empleados. 
¿De donde salió el dinero?
430mil al mes y llevaba año y medio apoyando: $7,740,000 y era el 2015. https://t.co/fAAio6csC9",2020-08-21 04:29:28,VerAccion,Twitter Web App
1296665308157997056,@El_Universal_Mx Sigue en Zacatecas #amlo ? Dicen que hace mucho pio en ese estado. 🤣,2020-08-21 04:27:54,NazOrtiz1,Twitter for iPhone
1296665280312045571,"#AlChile con lo de los videos del hermano de #AMLO, el presidente tiene dos opciones. 

1. Desmarcarse de su hermano. Sería una bajeza de la que lo creo capaz o;
2. Decir que era poquito dinero, nada a comparación a la cantidad que recibieron los #panistas.",2020-08-21 04:27:48,AlChileCLosDigo,Twitter for iPhone
1296665263278981120,Yo ya compre 2 para apoyar a México y al mejor presidente de México #AMLO #YoQuieroMiCachito https://t.co/Rfr5GPJhmR https://t.co/4UOqsSg3Dc,2020-08-21 04:27:44,IreneTo04846259,Twitter for Android
1296665214243549184,"@jgnaredo Y yo casi creo que ese dinero sí fue reportado, y lo saca el mismo #AMLO.",2020-08-21 04:27:32,Luisroseis9,Twitter Web App
1296665069389058048,@Rafaelopez_Mend @lopezobrador_ @DavidLeonRomero ¿A poco #AMLO no ha reclamado que los grandes medios no lo publican? Jaja,2020-08-21 04:26:58,emmanuelhs_,Twitter for Android
1296665008252715008,Dicen que por las bajas temperaturas #amlo no puede dormir del pio. 🤣🤣🤣,2020-08-21 04:26:43,NazOrtiz1,Twitter for iPhone
1296664798952861697,"@EmilioLozoyaAus @proceso @AristeguiOnline Realmente vivió Lozoya todo lo que refiere? Es joven
O le pasaron información dese #Salinas ? O la #4T con información de #Amlo que si lo vivió, le hizo la carta?
Ahora lo #instrumentaliza #rlgobierno?",2020-08-21 04:25:53,juancr_ACA,Twitter Web App
1296664727364370432,"Una alma piadosa debería mandarle VIDEO de #PIOLOPEZOBRADOR a @DeniseMaerker @NTelevisa_com 
Resulta que NO lo pasaron en su Noticiero de hoy !!!
#AMLO amarró fuerte con la #mafiadelpoder. https://t.co/3zh5ykHPcZ",2020-08-21 04:25:36,IVilla_g,Twitter for iPhone
1296664487823650816,"El hermano de #Amlo es corrupto, es más  es peor que Anaya, Meade juntos, asi no Anlo así no",2020-08-21 04:24:39,LuisTwRios,Twitter for iPhone
1296664463869767683,"¿Qué pasó ahí #CacasObrador?, Ahí vemos a un par de corruptos ¿Dónde están ahora? ¿vas a callar, vas a negar a tu hermano o te harás el loco como muchas otras veces? #AMLO eres un verdadero asco. #AMLOelPeorPresidenteDelMundo #piolopezobrador #AmloCorruptoMafioso https://t.co/RNSBO7f9Vw",2020-08-21 04:24:33,Vctor16154921,Twitter Web App
1296664387667755009,"📍Escándalo en #México 

Captan David León, ex Coordinador Nacional de Protección Civil y recientemente nombrado como titular de nueva distribuidora de medicamentos , entregando sobres con dinero al hermano del Presidente, #PíoLópezObrador. 

#AMLO #4T #EU #CDMX #Edomex #Puebla https://t.co/X19Ud9pwbU",2020-08-21 04:24:15,Diario_Supremo,Twitter for iPhone
1296664339500367878,"Con esto, espero que no haya ya,tanta ,demasiada borregada pensando que #AMLO es diferente #corrupciondelpasado",2020-08-21 04:24:04,luisenriquelo20,Twitter for Android
1296664313122480129,"-Oiga don #AMLO que a su pejebrother también lo grabaron recibiendo dinero para su campaña electoral?
- https://t.co/WzHB9BMWs4",2020-08-21 04:23:57,medicenfiki,Twitter for iPhone
1296664250295955456,Será que #AMLO pudiera reorganizar un nuevo movimiento de regeneración nacional junto con los obradoristas de base?.... Y blindarlo contra chapulines y sucios malintencionados. https://t.co/a4OcNWY6j2,2020-08-21 04:23:42,AlbeRod4,Twitter for Android
1296664187091984384,"Para andar de hocicon hay que tener la Cola muy Corta.

@lopezobrador_
#AMLO
#AmloCorruptoMafioso
#AMLOTraidor https://t.co/28Jl36AFke",2020-08-21 04:23:27,CarlosPinoGlez,Twitter for Android
1296664170084147200,"Totalmente de acuerdo, por eso es imperante que @lopezobrador_, su hermano, @piochiapas, y @DavidLeonRomero, expliquen los videos en los que se exhiben presuntos sobornos de parte de @VelascoM_  para la campaña presidencial de #AMLO. ¿O sólo vale exhibir los de @EmilioLozoyaAus? https://t.co/0GF6ZL8XBU",2020-08-21 04:23:23,JARamdV,Twitter for iPhone
1296664149800488960,"@tumbaburross Cuánta pinche maldad es un complot o #NiPio tal vez diga #AMLO 
Todo puede pasar en el circo de los hermanos #lopez, todo sea para no ver las tormentas reales #Genevive
#Covid_19
#cancer 
#Delincuencia
#Feminicidio
#CrisisEconomica
#desempleo
#lopezFraude",2020-08-21 04:23:18,ElParienteIncm1,Twitter for Android
1296663587562434561,@luisantgarcia @DavidLeonRomero @lopezobrador_ No es ilegal. La Ley permite aportaciones de particulares a las campañas. ¿No te has puesto a pensar que es un autogol de #AMLO? Se va a sacar el as debajo de la manga.,2020-08-21 04:21:04,Luisroseis9,Twitter Web App
1296663424881922050,"#Amlo, pregunta seria: Habrá mañanera mañana?",2020-08-21 04:20:25,RaulHernadezz,Twitter Web App
1296663282942652416,"Graban a Pío López Obrador, hermano de #AMLO, recibiendo dinero para campaña. 

Así los chairos... https://t.co/7gQzt31LoO",2020-08-21 04:19:52,El_Dos_Equis,Twitter for Android
1296662940284866567,¿No se han puesto a pensar que el dinero que recibe el hermano de #AMLO sí se reportó como ingresos de #MORENA? Los partidos pueden recibir aportaciones de particulares.,2020-08-21 04:18:30,Luisroseis9,Twitter Web App
1296662925608800256,A que Presidente se refiere a #Trump o a #AMLO ??? 😂😂😂😂😂😷 esta describiendo a ambos @realDonaldTrump @lopezobrador_ https://t.co/bt7PFzyViu,2020-08-21 04:18:26,RogerChapLo,Twitter for iPhone
1296662341178679298,"Y así mis queridos chairos, es como su Mesías @lopezobrador_ y familia han vivido por casi dos décadas, digo, por si no sabían.

#amlo
#elcacas
#piolopezobrador
#elcacas2
#corruptos
#periodicazoenelhocico https://t.co/OfF1v3u3hG",2020-08-21 04:16:07,MiguelCruzH,Twitter for Android
1296662288288460800,@anavibibi Pues será el sereno pero le dió con todo a #amlo jajajajajajajajaaj #piolopezobrador,2020-08-21 04:15:55,NazOrtiz1,Twitter for iPhone
1296662121950912512,"Muy bien, reconociendo honestamente que financió en efectivo la campaña de #AMLO, del origen de los recursos ni hablemos. https://t.co/zgK8GtPA06",2020-08-21 04:15:15,dasmer,Twitter for Android
1296662058503569415,"🇲🇽 #AMLO aprovechó su rating mañanera para exhibir el video en la conferencia, eso sí, lavándose las manos, desde luego diciendo que no lo había visto. ✍️ @fredalvarez #OpiniónLSR https://t.co/s7K6U9dQGj https://t.co/3RJX0h2KCV",2020-08-21 04:15:00,OpinionLSR,TweetDeck
1296661992380477440,"Orale, que salga todo lo podrido #AMLOelPeorPresidenteDelMundo #AmloCorruptoMafioso #AmloFracasoPresidencial #AmloRidiculoMundial #AMLO https://t.co/K2Z0M9RjFh",2020-08-21 04:14:44,EnriquePastorE,Twitter for Android
1296661949204365315,#LópezGatell: Nadie esperaba que íbamos a tener la mayor mortalidad 🇲🇽 #México #Coronavirus #COVID19 #AMLO https://t.co/NSkRd4WuQm,2020-08-21 04:14:34,maccise,Twitter Web App
1296661902270046208,Mañana México si vera la #Mañanera del #Pestilente de #AMLO,2020-08-21 04:14:22,AgusBlaZavala,Twitter for iPhone
1296661823203217410,APIVER: OTRA PIFIA DE #AMLO #columna #opinion @Filibertovargas https://t.co/WDmOKbAFif,2020-08-21 04:14:04,PoliticaalDia,Postcron App
1296661744635412481,Que caray... #Amlo #piolopezobrador https://t.co/uIvS0SSqyZ,2020-08-21 04:13:45,AnagabyPg,Twitter for Android
